driver,query_shape,phase,n,mean,median,std,cv,min,p90,p95,p99,max
postgres,dynamic collection all range filter,exec,2950.0,1984.2589830508475,1166.5,1699.7510126378393,0.8566175217835879,326.0,4461.1,4576.549999999999,5002.179999999996,6339.0
mongo,dynamic collection all range filter,total,2950.0,3424.999661016949,2242.5,2922.6285741842166,0.8533222958966458,500.0,7598.2,7988.549999999999,8659.729999999994,9666.0
neo4j,dynamic collection all range filter,total,2946.0,2801.154786150713,2126.5,1727.4103651366397,0.616677940711163,924.0,5186.5,5398.25,6091.300000000001,9838.0
postgres,dynamic collection all range filter,total,2950.0,2019.6640677966102,1208.0,1700.8884104805788,0.842164020047252,354.0,4487.2,4604.099999999999,5047.629999999997,9365.0
mongo,dynamic collection all string equality filter,build,2923.0,22.22203215874102,22.0,5.155318656297881,0.23199132372194145,10.0,28.0,31.0,34.7800000000002,39.0
neo4j,dynamic collection all string equality filter,build,2916.0,9.954732510288066,10.0,1.9275046917343637,0.19362696986004563,6.0,12.0,13.0,14.0,15.0
postgres,dynamic collection all string equality filter,build,2928.0,32.34699453551912,36.0,8.757630350634672,0.27074015612233215,17.0,43.0,46.0,53.0,59.0
mongo,dynamic collection all string equality filter,exec,2950.0,3318.3566101694914,2113.5,2890.4144925202468,0.8710379359657229,451.0,7411.2,7791.599999999997,8483.219999999994,9397.0
neo4j,dynamic collection all string equality filter,exec,2947.0,2407.2731591448933,1903.0,1468.7036057131436,0.6101109050020952,739.0,4418.0,4689.799999999999,5469.86,7466.0
postgres,dynamic collection all string equality filter,exec,2950.0,2924.963728813559,1577.0,2760.8467948177426,0.9438909507221868,289.0,6812.0,7022.099999999999,7662.0,11948.0
mongo,dynamic collection all string equality filter,total,2950.0,3341.5013559322033,2138.0,2894.6772918183697,0.8662804480624908,467.0,7441.0,7820.399999999998,8513.259999999995,9447.0
neo4j,dynamic collection all string equality filter,total,2947.0,2417.846963013234,1915.0,1469.805878022684,0.6078986389572577,745.0,4430.0,4701.799999999999,5483.4,7477.0
postgres,dynamic collection all string equality filter,total,2950.0,2958.2016949152544,1604.0,2759.6361461619604,0.9328762642876579,331.0,6839.2,7049.65,7696.099999999998,11985.0
mongo,dynamic collection all string in list filter,build,2945.0,61.63225806451613,52.0,37.632766493510935,0.6106017802254993,19.0,117.0,130.0,150.0,183.0
neo4j,dynamic collection all string in list filter,build,2908.0,14.271320495185694,14.0,3.3535469739158614,0.23498505096617733,6.0,18.0,19.0,22.0,26.0
postgres,dynamic collection all string in list filter,build,2894.0,35.32861091914305,31.0,10.237627589985836,0.28978290749717833,19.0,52.0,54.0,62.0,68.0
mongo,dynamic collection all string in list filter,exec,2950.0,3827.383728813559,2445.0,3347.2609397007855,0.8745558786023251,511.0,8576.3,9007.099999999999,10040.039999999999,11156.0
neo4j,dynamic collection all string in list filter,exec,2944.0,3808.006453804348,2713.5,2743.283426014514,0.7203988384194744,962.0,7457.200000000002,8084.549999999999,9738.270000000002,15122.0
postgres,dynamic collection all string in list filter,exec,2950.0,1987.7698305084746,1210.0,1607.029725949847,0.8084586561708538,410.0,4245.1,4475.549999999999,5056.569999999998,8069.0
mongo,dynamic collection all string in list filter,total,2950.0,3891.2084745762713,2495.0,3385.0479927850606,0.8699220344789343,537.0,8679.1,9124.65,10143.769999999993,14101.0
neo4j,dynamic collection all string in list filter,total,2944.0,3823.344769021739,2730.5,2745.628450066943,0.7181221197505173,971.0,7475.700000000001,8099.85,9755.840000000002,15139.0
postgres,dynamic collection all string in list filter,total,2950.0,2025.9603389830509,1247.0,1604.8330504521502,0.7921344853461992,438.0,4281.4,4510.65,5088.0199999999995,8095.0
mongo,dynamic collection all uuid equality filter,build,2865.0,20.232809773123908,21.0,3.3805285714294473,0.16708151805588295,12.0,25.0,26.0,27.0,28.0
neo4j,dynamic collection all uuid equality filter,build,2917.0,10.280767912238602,11.0,1.7993531721405078,0.17502128124091704,6.0,12.0,13.0,15.0,16.0
postgres,dynamic collection all uuid equality filter,build,2909.0,33.32829150910966,31.0,7.594464283998933,0.22786839469173298,12.0,43.0,49.0,55.0,59.0
mongo,dynamic collection all uuid equality filter,exec,2950.0,3383.2962711864407,2062.5,2967.3925954532356,0.8770714586023063,447.0,7646.299999999999,8002.549999999999,8568.569999999998,10067.0
neo4j,dynamic collection all uuid equality filter,exec,2950.0,4248.249830508475,2782.0,3375.709764378159,0.7946118752564322,716.0,8863.1,9251.55,10512.649999999996,17595.0
postgres,dynamic collection all uuid equality filter,exec,2950.0,3106.477966101695,1661.0,2925.862840687983,0.9418585525522445,308.0,7221.0,7492.549999999999,8137.239999999994,9682.0
mongo,dynamic collection all uuid equality filter,total,2950.0,3404.370508474576,2085.0,2969.4899338587848,0.8722581535901474,461.0,7671.0,8028.0,8592.609999999997,10089.0
neo4j,dynamic collection all uuid equality filter,total,2950.0,4259.172881355932,2794.0,3376.6280387564375,0.7927896173309285,725.0,8875.1,9263.099999999999,10524.119999999997,17606.0
postgres,dynamic collection all uuid equality filter,total,2950.0,3141.052881355932,1696.5,2927.701904119749,0.9320766044715288,338.0,7255.1,7527.199999999999,8167.159999999996,9726.0
mongo,dynamic collection only range filter,build,2921.0,27.395412529955493,29.0,6.001549415464943,0.21907132841684912,16.0,35.0,36.0,41.0,47.0
neo4j,dynamic collection only range filter,build,2927.0,10.2736590365562,11.0,2.1985982540891746,0.21400342821053556,5.0,12.0,13.0,15.0,18.0
postgres,dynamic collection only range filter,build,2704.0,25.176775147928993,26.0,6.143297496937807,0.24400652827227343,16.0,32.0,37.0,45.0,46.0
mongo,dynamic collection only range filter,exec,2950.0,3463.2996610169494,2175.0,2985.4513398554745,0.8620251298089634,499.0,7721.299999999999,8101.549999999999,8760.139999999996,10154.0
neo4j,dynamic collection only range filter,exec,2948.0,2836.075644504749,2108.0,1836.3206797831947,0.6474864954118186,827.0,5357.3,5578.3,6394.2500000000055,10724.0
postgres,dynamic collection only range filter,exec,2950.0,1950.1081355932204,1139.0,1677.1958508709167,0.8600527428499323,319.0,4372.1,4520.0,4938.549999999999,6077.0
mongo,dynamic collection only range filter,total,2950.0,3491.937288135593,2205.5,2989.820373679588,0.8562067777786199,519.0,7757.2,8135.099999999999,8790.649999999996,10186.0
neo4j,dynamic collection only range filter,total,2948.0,2847.3619402985073,2121.0,1837.693579507969,0.6454021715677325,835.0,5370.0,5595.0,6405.190000000004,10737.0
postgres,dynamic collection only range filter,total,2950.0,1980.0630508474576,1176.0,1679.5135114737752,0.8482121368584457,345.0,4397.0,4542.299999999998,4971.0,8887.0
mongo,sub collection child and parent range filter,build,2935.0,258.51107325383305,220.0,87.01773199586337,0.33661123641856655,152.0,359.0,376.0,437.65999999999985,575.0
neo4j,sub collection child and parent range filter,build,2906.0,12.850309704060564,12.0,3.1605292004026335,0.24594965204643585,7.0,17.0,17.0,21.0,23.0
postgres,sub collection child and parent range filter,build,2916.0,40.69787379972565,34.0,12.965567631991496,0.31858095820423177,27.0,59.0,69.0,76.0,87.0
mongo,sub collection child and parent range filter,exec,2950.0,4393.355593220339,2490.0,4038.4824697554964,0.9192250397367175,563.0,10538.599999999999,11176.199999999999,12208.539999999986,13654.0
neo4j,sub collection child and parent range filter,exec,2949.0,2715.8558833502884,2015.0,1567.806404686105,0.5772789396880861,902.0,5117.200000000001,5391.599999999999,6036.719999999999,8541.0
postgres,sub collection child and parent range filter,exec,2950.0,1189.4305084745763,810.0,763.9210556057312,0.6422578285682671,399.0,2339.1,2531.649999999999,2768.549999999999,3269.0
mongo,sub collection child and parent range filter,total,2950.0,4657.244745762712,2813.0,4071.661554277118,0.8742640287439534,716.0,10842.4,11526.849999999993,12505.609999999997,14058.0
neo4j,sub collection child and parent range filter,total,2949.0,2729.4401492031197,2027.0,1566.3027312186634,0.5738549466548871,919.0,5126.6,5404.0,6047.68,8568.0
postgres,sub collection child and parent range filter,total,2950.0,1232.2677966101694,855.0,769.7230485892713,0.6246394255426403,432.0,2389.0,2585.849999999998,2819.5099999999998,3338.0
mongo,sub collection child range filter,build,2944.0,476.5366847826087,406.5,169.4216341706609,0.3555269501401542,294.0,692.0,717.0,866.1400000000003,1139.0
neo4j,sub collection child range filter,build,2921.0,12.389934953782952,11.0,3.920129998877117,0.31639633408085044,7.0,17.0,19.0,22.0,26.0
postgres,sub collection child range filter,build,2915.0,38.93550600343053,33.0,11.371584278708534,0.2920620648337434,27.0,56.0,61.0,71.0,78.0
